from,to,price,outgoing_start,incomming_arrival,night_in_dest,link,dest_id
Budapest,Madrid,170,2025-01-24T15:35:00.000Z,2025-01-28T14:55:00.000Z,4,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e900000f01251c6_0%7C0a220b774e940000f9186863_0&from=BUD&lang=en&passengers=1&to=MAD&booking_token=Hbk9AuMnRlbV5tyc9g5zDWnmsQmDg9z8hp91-22bdcXvq-fqL0RiWoesv9A9IDq0iL7Vp07lUHzUhuKxO2Tbyo5mGayxNzWTfSDw9T6vxpIlYD1POKzpc7PbSehcL23VK7ckzOZJiTqFIdUYKZYnk7F_dP69KAY0au_-SchBj-7e-HQRTbGTmS4aCtDJFkbrytrONXF9xG_OEnMthbcnd-dzNO8idYfgj9OihotYTUGTOHyMWVFVobxbf_P2qtZskqNSVLNMP_ZJANKBEmUMl8oz7p-odG6mWXLmWRUGLnYP4ovknxlH1zt8RwPe1_ho92L3p21PGtPT7tEedwZ7zXf8KwnPPVJjg5pL7l8fh6vMsFIInhj8A3GBb2tBBsAdk7aAmUit_rJ58hqQzRx8DZGm3C0hTo0X_6HMsipwDRaTO6NgV_lVg1Apmqa9pGLEHLlIgFXHKoVU-YTBvtm6eBBDbNDoJZK6RHJ8imh4imRxTyCYFVGm8MjtOoLOu5P1dV53tsa_gD-ojNfIHC174HVsLgQPBV4auBnR6Npulzh6BXrUfpLPSfhBvFhIK-DcPK6EyHnpyYhjPA1wTdpJz8eukTIkWLGLjPvZLB2IM6W8WTYXukeDFNpBW8jzX8d8dnqdTSq6gdU5Z6ATY1M7K7delCjIsxpLk0JwOm0AOim92Lzrgj05GeGn2ILTgwKRrbMSGZeiNYoZfdVWHfHxGnbDrA-6Vmh4_6TdKdAA4gog=,MAD
Budapest,Madrid,170,2025-01-08T15:35:00.000Z,2025-01-09T14:55:00.000Z,1,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e804e814996b66d_0%7C0b770a224e804e814996b66d_1&from=BUD&lang=en&passengers=1&to=MAD&booking_token=HkINCJA5XsS9mBHc-Gn_m57q2uTnnTM_Wy5To_5DQqK0x-WCrh600pEU1u7uFyH0mNj-FghABtykTkxkw_bqvPYbkDIc8yWTuJDzZKhBDDvefYaRas7yHElAdyK2WmZkj8cO1BqJeG3yzRJqtfsP_lfsUlJtZPKYRnXZfTMrZ_tG8_U86waR0Rb05wvOf7X5hHrAw58Cc6b6rPYGKqK17T91lAkdsU9MJLV6r42hIceKuCMq3nSrHDifEhFaUywxc85O5PqfsZikMyMpWjH8mGKdG-aJHgBSa1_v4WSiu6VLlXlrxy9kPgOwvAsNqxKVcjXlRmrbye1Ad8IeDuiF49UGlTy9olPbKcOKFeLGAz4DFKy-TA5kGE_rw1d6OKH6VzL0Q5ldjgWuk-ROg9qSTHaRwLN1dcOaGIZqsNKxwHssMEj-Q-HVquWwzjaXH6rT5vzX-d2LtuEMKqtj-zZ-LEp585E07h3omEseL6hVABEm1PRdbxzOx0njD8Sy_vtLbDtx-USHQcTWShC_NckTD-_n_XeoL3lVzFPA8cgXQvFzt-5IzO4rNxXbo4n-yOJdVieVDTS7ECvu85HQHhFUhLdp7qa45wd4jOMw2KtMk9WNtUj_7GZ4mq_sxbnj92InDGeDeyvYwD1Zfvkzos52IHMxjoQ2-iP4zh8cLbg_zJMA=,MAD
Budapest,Madrid,170,2025-01-25T15:35:00.000Z,2025-02-01T14:55:00.000Z,7,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e910000e43b7f91_0%7C0a220b774e9800002a4cbab7_0&from=BUD&lang=en&passengers=1&to=MAD&booking_token=H5EnHkQozq7W62reXiR1ssEAsCbEety9JOkcogHBGPzEjKluF-qRRxnlasnQzCUlcTHnJQ2m6btxMGlkVdkUaxi3M3KBe-C_jTLj8YwcocYnan44LuhGgHRhzJsDl_4Mxr_DDyw-i4LZv5lLWs726UgiyD5mJybT78_vQmCTnsoB-uGgvJ4M68FcqtmRHqCGQC707ORAz4YbtxCNATzRvOKyuR7fS7HxEbXQP-LhTXOR_AtNr4aVclKRo_mbjvz2UKw_6eqaOtVk9xsPI2iLbCKX25RZuftOT2QgprSb7Ogf9sIVzDArfc3qMx5em1uVUD4MLhIhIOqSkbHTtwV0HaOocl2qpKsOz7SAyHbpYvmFGkXphf4Y30cY_LEuCvjOYtCK5bP2xXpJoZuxBMhbxohm6r18nheoTMTTA2AGL5J41Yx7q_OKf4uZP5CsNysHyORJMdc3d64y2mYL_VL7oWpWNwjLcnhflKbQvL0Ut7LmiDI3-MGmj7bwL2CGIhC8mL7TLAsznnmgZ-Fgtslbypm7dDjiaeBCHYL_PAW9nxl6U41E7fAtIpVREh7gNdr-AepFR1iOKB1mryTx23Y0kOB-6HGY2VGRBf5PLepqT3ZyQ2CFoihNLDQSTPWrCHBRtN3LMdd3NqOM88gP_lsig_KTSFIhX1Wey7fTMPiJzmAVyEY_jmI5Bab6pDuTPiRNMLBii8-jV9R5kSPJvuPIZKOMDLgM_vzcKrhcjkZMZ7Oc=,MAD
Budapest,Madrid,170,2025-01-23T15:35:00.000Z,2025-01-24T14:55:00.000Z,1,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e8f0000d22852a4_0%7C0a220b774e9000006e83cd23_0&from=BUD&lang=en&passengers=1&to=MAD&booking_token=HBgVIkOiD-KWxUAIKLF0xPo5BAT4udMJufndClF4Z3C-4wkkN90vGQQPOws98dncm2GGICVSW_Xem0o5ob5WhH4zzJvsjdTLSYCSRf5lOo4PYI7CtkdI2LlwaMOGgpwQ5D7DNMmtyOazV2FUse6AOlTAbJiQIeCxq1lVKHrCWkPHF7OEKja_8KZpSnjSCQF9fu-E3emomoQ5spu7ckow47x95ejSwt--Ecl2RPayosvqFqOToNBt6kV1WxqDBnoQr3brkQCvl06HrBlwNfttBRqkLHFfxPzPVCst_4I3OD7rc6lnK0EsRyL7zhSE_8u3hbICivmTU75oFXGZHeZLsvgzkkEPk5fQj4d67ufuk6GCAmHaU5J83GcSKTr-YZVkHN7_Al9Fjb7uj_68nAZN6YssE-kzzXc-Rgpo37FkWlxEkhE7P7AZMDPwzVd270VFw_0_B-u_xAmGZqTeRsbf61hfirXysZShEVcFj_tgsPfg3-kW2C4Gjhpjtfs7-VOkTVtCybpzGnGGetE5-gI3N0j1zSG7T06bimXTFIMLOOPB7OV67Up1BQaTbw70xxTKWHLUbPAaylejc3e8m_zXNoF4azZsT9zRAOR_kQBSJr0YfS2iDNhBWbBoOlNdErCV3q42p0DBe9JclP48YhXyEn0mnZiR3_NuZ_-nJ1ozTw0hU5NtrgWao2nKMlvr4Y3SvadEdYYceSjxtxG74D17JMp1hDOAE9jo3sdECeULjvG4=,MAD
Budapest,Madrid,170,2025-01-17T15:35:00.000Z,2025-01-21T14:55:00.000Z,4,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e8900004aa9611c_0%7C0a220b774e8d000085f91f57_0&from=BUD&lang=en&passengers=1&to=MAD&booking_token=HTzNPgInH4VXRo7Iy8UBtyNKRjwbhNDLtfXKCD4yLavzYuQWOITqfyZhmlR1YUObiOZJd_Z0Fhnz_9-4kKPFBbPXWrO1HhHeTfGb0DxCpgMSbknyGWSRXMG45nGTZn5EPeKy4KX_mS-DoEkPjfmf826rQyZxlM2Z9niclEMQxjMnjcdBhp2HtVDJDshv_Y5TaYmkoCyNLuXMwXp5S6uT5SXi1OA0m_00MrHD1IVf0xC4aA8INtHA9j6b0sscdTYswb34RISKZX2KIWOa3KhrpPZt0rcItcscZq_qk8ay54OQQO-fwe_cR6JCRfYdtEfyt83bWqsFG9yRci99OwkYcEywSDfuEyqHqBv84iPhYXJvNbeOdM2-jyZMFqio3Om3UOp3A4386_TuM6UQLF7x4LPUx9l4EoWE2LFvaYLTg09UvmwU_7TK8oGAWu9wgykGsCf2yYaLqBYI-uhD8T9UH7bY-qMwqRxvVJu_QQAzhIKCjqXJFZMtwRGBeYj8ohfeM3hvdshZk3UbSM_VwtXdPn3z3Yp6dgA_QlyFAeGuc0CNYQkkJTQLZ3gNLTj4JdwJPC4lIYOfSemh8XEXBiGG2Q_yxna37kaSECmCrqS7oA4CIldEh6PjHiHeEDz2U6QG4PH7_mxMg-yxh1my5pGBtCKuyb7JaVsT7ZNuhrmFEUhODLd807OHoPhOUlDhB5VXPo0jyNc0JL36TgwLbBundOiunS2TWVjfOnKdbCwyye8E=,MAD
Budapest,Madrid,170,2025-01-09T15:35:00.000Z,2025-01-12T11:55:00.000Z,3,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e814e8488063064_0%7C0b770a224e814e8488063064_1&from=BUD&lang=en&passengers=1&to=MAD&booking_token=HWx_vvGwbSAfAHAplfZyHXu-2QcACLtK3DQEGZ-qDKNMfsCuk9ulnYOrXxKz3cqynW4OUp_j8SR-L8A6O7PG7-ReYOh-JwBBIUC2f1wMykcRwhwZuj8yXtyw_kQbhSmGCQfzbJXMPEh_b1v6CJtM8HMKeFKTg6L85s46xLrMmdzfixcIRk7ezwV45pCRZc9jcZrxnu3Lrvlv4E5zmwI3x3Q0SAwFF7TZMnhqyo1YOzQSJzxofVdvIh3m4-LFdkRbTFyVF5h8XetPYnbSt1-CEfg74HXo4XFQ9bbDcCj9Pdc-vNgrPpiHWPcDiR9A76cbC-sK5gje6idZsWXKrd4CXoOgIARLKiC55ZFEckDNieSl-cKGNR2IsjA4SuGtTQMie1aaIIdWAqBKLr7xD5VOQ2g3IjVwtaO_PtNOYLYfGJzhy16IjhAB1KIwyEemEeGz5Uv8cv4g30wLkByfBg9FMBWDoyrs9OnMM85-OQnVIHBRrR9HKboLORXLNY-aBB5NUpN3ruFuJ-ndBAjOu6oHK-p4_X5dTZvTjmUeY1VxMEQU4ZowaqPAhJ3ZCMDBBgHMn5L1KaqAjJS9aXfOjwJncfBQdagxnCg_AP7oRIEXHeHMKqVy6GdNUyYiaHtEaG1trKGpUYbxG-cQuRESBUAbt4KUyeJVSa5xBUFW6g6TTh6g=,MAD
Budapest,Madrid,170,2025-01-10T15:35:00.000Z,2025-01-14T14:55:00.000Z,4,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e824e86112f0c2d_0%7C0b770a224e824e86112f0c2d_1&from=BUD&lang=en&passengers=1&to=MAD&booking_token=HfsQPE1YvFCLWcOzZCHfdPfQWlLR0oMb0tnG--UGdp-0gv_snN2hvgThMxnA1Bqk9D3QRiyf0gBi5WO9nb5JByGPWLBAIUuRm1S-XccT0sRu3urtg3SQvcvS9l3aTeqRrDlzDwzRVmjf0OitRBEzEMZ6IRgC3aQGF72fiSze7PQHiQQCohCPG9B_RSG1PsPKkzH5zKWyzVkU2sNhp0AJsDq5jPG9iMJfPiDNToa0wfUvrnWJHo3mf2ZRvjkIi6lnDDUHwDcQQbchVM0PX2nqUqMZ72BFGdPZNTD3TGSsTZQARMhyqngokVRmlnaOxTHHT3BdCFTcCevGxB7ccStOeo_PwLqu6L0Ix61KALX3T4tb2FVH6EVYTBZVZoC2bnkbm7ZvELq_FQL-bCEioXXMUOBs0HKy4wUmN3dBOUr4UMaNwZctJWR48hdzd8dULvn_pvHuK5k1laJuQO2Q82fbB0g_aVKhRVF8RP_FR8HBSlE_JJ5LT9uhLsuqBRDZLdiASZr9ifF5IRPHe_1SIfw8bTaa6wxHxgHXqW5X25ltGpitlVhtZJ1uqTIKBW-wxCWQuJzdZo37GeBpD6I2bGJ_7nxoRc0p_o8Gku52jJIxiPrh8PHeb6ZUpgqJkd0QEDwCj-wCP4ohfVnepvTMxmy8GqxjxVrzLUfVQXq2g_38z-J0=,MAD
Budapest,Madrid,170,2024-11-06T15:35:00.000Z,2024-11-11T14:55:00.000Z,5,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e41000047a30a27_0%7C0a220b774e460000bcf439e1_0&from=BUD&lang=en&passengers=1&to=MAD&booking_token=HZ8T2PXBzgdAju8vwlR3ozlOrDCU3oOnTiBfUpw47uTyia8yL6tud_eSSLYuMjnFa7fV94_GyDmwin7h1eGeltgHgL_W8rqkx7oGwbpdEu3rgcEXFekSNSd-5XdB1YQUeOD7hgV6htVFXM1O4LSHbVJdp_PNGcHOv8XfcWO12Fg6-M3Du_m8oP6i3n9wYykZjokHbGDGiJp0eZ9ryQsrmLLr5JiO_hdThTW8_UfVmDjal0n2A1j5Zjh-mGzry1Ko3bBoSRzimiKIIVGjVJ8_AhRSTtQUo25ekQ7CjkOvaAoJpPkZeK8ri6riN94QLHNgxa7UunjzIuFZYOacVJfH7t_disYU6TRpjGiSj4-Z1qsXeD2bGAR5EbrCbobav59SEjEAtwm9afRIwBVsalzKjqniLT0YaZpEZjHSiLN83W11rzYH0QGOr8KIwE4zOQP7MnHjEDKqRJXF3GUTuhhVHw95VD7zavzJBrz6yVSQmTfsr8sjFonbIGAdCwDZQLO48VEFZqRXgVZ5vu3uUU7sbg_EeGCRXB_CdBNDM4NqYyiK56CGhBsac3BIwmX9QGvFXLCvrHsipeveXAeP0XGXCXL1_5sSwabypczWC4u9iI2ctu_ti3oBcfNdkwo0d-La0oIOWMmtdQzcNigG-VDZ432iRzPkcmTcnDcYW81lqG0aEinnpUtSXKODbaKpKBs4umOKddPPXXY-YOS0-WUq6eSUY8PtJt_r-ucCIGYeKcVU=,MAD
Budapest,Madrid,170,2025-01-21T15:35:00.000Z,2025-01-23T14:55:00.000Z,2,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e8d00001b6883b2_0%7C0a220b774e8f00004cb9ce41_0&from=BUD&lang=en&passengers=1&to=MAD&booking_token=H86zJBJGal-4KV3EjxGaDLo1ZUggYXvSWA7AMekCHh7hs4Uyt0J5lXVzC_axUzqcTPd8NV69R-Zf6EvhMD_5eUZTfJftXBI9b4kiOEGzAJm7q8lj-nAB7aGS_xilwnnU3ZJs4xbbntUU7Xs_VO0EcgWcTRRAy7zwu1RhqkK8CXgUL2j7lVnD3G6U7e8Yp554dzNO7Vw66sNRDDy3_ZfwX6aueJoi_83j5U_9Tx8I6EkIhvUVfbqJZYAeGX84Mz77xoxogj0mhKTVRO5r1D7B5Ro7o_963rih-Y-HUnCqFC12YtmFKeQlHxLOjjohJlbuzkQh6lZuU7H6RcCG2Uf_B_5C8J1KPfaHu3xwKYohSwMSSkRcTHzCY8ubpW8ah6jQB_wfX91ybT5mKa2Fk7gVXjytcHh2HAzcgREqEdJ3VNw1bnDqOTgRd2MxbZw8ERw3ozOQEyNv_PtJUMAtH5ooXMJqIb9Iw2BQVQvgLnDVBLjjpVC6kWonk0seZcSxpjXGzvNagysO02ETtDh4Ml_raaSU4t9ATXAkn2yzZc7NRuuTSaIqXmY34l27xQBRHYkzeopr7m3ps2XSclzO2ZZykZXSxtVYgZSfwUA54BLA8R8hGGrOK971YWnLd-ug_iVCdBHOJRv4dr-LaKg6NpqvR6VEGllzQcwZg40lQ27TI_xegiH6xUVta_CdjG52nEb75ww2hMU-hXh4wi1XKuSTXfhkjDhHouOndglVe1W2qOcI=,MAD
Budapest,Madrid,172,2025-01-21T15:35:00.000Z,2025-01-28T14:55:00.000Z,7,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e8d4e942fef0692_0%7C0b770a224e8d4e942fef0692_1&from=BUD&lang=en&passengers=1&to=MAD&booking_token=HloY3q6TjX1lXvgmlKtx6oCfKwRVricaS9fol3GTXDnODjHU6VM75u6Fq72OgXc98pM17mJquwMfkD654pru8hG4i4owzmRWhLi7DiBTXnMadvDREbyRBiOqh4ytHbQ9nIU90YofbQekXOkm43kZm300-IXCSCiOh_Ri-ueDHlwF-BO_eItVCvy5oqhETdZMkXs66hqoFUC-7u56bEVY8YylSPAZQMuUzU-5nDVq1z50UIiIPSfcidl8uBuVcCXh35jfSMQTVhgflhtpIRw9LbqCqhsxquMwiK1S6z60qjOREvdDbKSyvEUgaj4aujaviVgWaUGtM-VA2WaP4d_WN1wDGwwPG2M9motfhO7LCn5-H8YOpUzXfEz2IaqwuaqCD2l6ndea7kx-5wCsytWl_dnC13oBeb1ELUh94TNPzAN93ICdBDjUSLC17uaczwxsq8aGLm2PvWLnSN849h-u55DgWgxtPehm9vInPObD1XYqnDYZ1ALFE0-2iiCXC-BoF8t4cxqJcQy_c_a3EWEtE4Oshr8EbpwDApb_KbxP5THMxse2ZvsQ-kwt2UWlh_QzFX7KAQRxshbS8a2vdGSJKOJoArnaqrXFzSkcIjSfv-nCZX-s0llO-vPd-_xxJENCbica7Dv1WCzaqrigSwQZCGCMaBJyDQqU_RY9RqCZneeP8cJwKYlawxjHtnUC_roC2bnhkurDfZ-2VaVSRNc8_zA==,MAD
Budapest,Madrid,172,2025-01-23T15:35:00.000Z,2025-01-30T14:55:00.000Z,7,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e8f4e961727f8d9_0%7C0b770a224e8f4e961727f8d9_1&from=BUD&lang=en&passengers=1&to=MAD&booking_token=HIfq3dt4UKmT0lDdWcc3urAxgiC85tNZssTv5H6NN-_1P60mfrvnwxQl8YxBEPfey5hFdK3IEDmH5Cg25vdDB3oHeeCWdipSZNOVZ6eyk6ejmJeYphVM5wFj7f7-bI7jpccozwIYdQ7723hPtQVq0lwqfYbMg5CDOaUYazDT92rW1yN2YRFmY8Xj2uXEvGOStp0KJRmsAq5TJgmhZSyEVlZrr8hx7-EKnu9-AGSuP3gK45nFEM58cmNNiHikdGkyvNa0iBpLiK3k_sWPOrE0NpD0XSJdJ7XGYaX4oNRBf58pNwEVuIMBtPK-wi4DiYBdqyhhzQzSM222vrlrExxsGc9NKovrQVw-mpH-cGwjuib9TZaNPrEE79w-nukcud7nVdVnIQlKrPh_h2GVXxj6z8iJHkfk7E2PvqsYqLVyoQsSAad0o0BVfOcTXYgaazie4rppN6qrtfe8NXOrBKXrcRBXVKhI7aZTu0Kqmu4eVhFVITH5kDps2X3qac1UyCKkKyICjeRuH1TcQwtiG-cYaC8IU16Wa1a0Ui_vZsdDkdk99egODb8QnvEULOowWcZ9vk5gO2X3a5U6QeSGEnBS8LMI1bSlSdi0CwdRVXP3N5fjfpbZGTehidGPWQA5Xvb97VEQ2kPR1S8JLYoDIkvJItGZh47paUC9cRl1WyxQfdAtjkVH9w7a8ycAsKScr2XxP,MAD
Budapest,Madrid,172,2025-01-18T15:35:00.000Z,2025-01-21T14:55:00.000Z,3,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e8a4e8dbe66c46b_0%7C0b770a224e8a4e8dbe66c46b_1&from=BUD&lang=en&passengers=1&to=MAD&booking_token=HraCSp284DsKQ0fs88Kz18rBiBQMCEdFnGQR5SrIqjMMsLNFdEHwWl8BQtCcAOekxpRPo3eHwXZyRFVS7ObwflPdYk_wvsvwO_lDw4Q1tpRlPtcEPJXRFFpxE0f2Ki7wx6rixnbiOxhpZc1bmTwf2Vn3NDW1HW5HeroHKr_MI6BC3TNEz3xWBzgkCcO5igO0nRpi1fVDq3Vmz_gNEfd2FWFMITi1H9zV1t7tItvSdJsNAWvGlvi-vzAzjFBQm4G37jlNGDmYgjvtRfu5ykMWzGA85qOnJ-zwYsTArTpnt91fVRC0s0Rmlq6Od6SOGIRKHZm06zcYXu929kLfCz2kFdV2Bk0LM784UurBYKontMNKN3Cl5bmC8YcaHPURM-bJ0m5vqLNdNdZrpd6avfR5B-ZM_8E_PbxpZWf1l9BRKYuWbeEvwZGVMV6RbslfapdX-fIGzakACinOImf4JWATQp4pqt2N6BlI-nFruBzMrpd35KqbEVdUWgf1bZotyLrzx9PcrocVaY9ewQqSLLvnokNgk-0p9Lo4Yde4IBIsmE4-ZAv30UqN3FfN710pnDqCNdlr4qRXrUaVGsJh8d57SSR33HtSgzURrwUC5p7IOWMGSWPiBUZenkcEh4zFma8Q-fbU527BlT5Q2v7QxOQIEnTR807WRWlfnOrofAx3Hr6d_--9tFdf3qTNSAuoNVoX_,MAD
Budapest,Madrid,172,2025-01-14T15:35:00.000Z,2025-01-18T14:55:00.000Z,4,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e864e8aa67d0230_0%7C0b770a224e864e8aa67d0230_1&from=BUD&lang=en&passengers=1&to=MAD&booking_token=H7C8yyMExd5oE_kbmL2PAYSyLLhQhtM_Nf9S4qYQugvlBsZQCsmcXu9vjAJEu8NOiI8k9MKMbZfTN9p7DPROPN8JtgBj4J1z8yVw-9j56Phhx4z4KcvTXRLi2fA7SHAremug99Q3S3m01y-O6XXSinsGMgdPTllS5SLRS01-T-VObUWYlFMpiCXVFnuLF64b69x1-3wzlnTpp6K4y7iSsc4dEHY46lgI_C8UQCGgOfKoHymqVrWPE--2ZFGYh-fzB0Dn978K-YWKUmETEFeiMccLYg3_uw5agOSnyJeDM1CYpkCarWPT5yDIu4QOeMRyFulWGppsqhsSd6CHifpRSuUDrhIBD_vmXP16NJk05gUFv-suWNd8lhpktFWBOzYCY9_D28x4xGMK9lioIyQLC6aXTcY43Quipk29MVNid0Kh5Q4EmhCiNILH_hP8blUnEPvYMNUX8mW4tJ4-wcbAYdCEB0JTu-PZ6aapvsZueyFB0LfNXXZ_Cym2aYhUkLNrKFWotCFCPBgcqF72-ak84QzFLz0fzU_LEteEitZdRdEg37nNkKRgtKLqo8fHKLivPpQpl_t5XmgqlxBYk1ktmy-T896HQvaLy-wQZXQTxbBnJEbwclZiw0XE6ryuz7JM_2hQY8f-mCMxWEsxcwLnfb5xIdg4CpDsuXHe2lI4buXd6DQVMa7BQvmUTl8Lb0V7Tdew62i6nZcpN9IzX3Amnig==,MAD
Budapest,Madrid,173,2024-11-09T15:35:00.000Z,2024-11-10T11:55:00.000Z,1,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e444e45521894e1_0%7C0b770a224e444e45521894e1_1&from=BUD&lang=en&passengers=1&to=MAD&booking_token=HVQtJ-pDveYnY-ltNUmvFhecJ6Yk3Gg7-T4b6gfpbSP6-9MM12qA38eNom_J0vxwdXQb6VH7uCh73OgBNnW399W_25sz_93p66pGG96qRv0YOrNamWIxn3GJ5-DWGFvi9D_khM6GfL51dxKmB0T9ebGtWmoyFuA4BZMDHROaTYuDd2Ldk1YMpumH58NrjZSY87drSE9qMagc-PbN56EaYg-4tQESZ9ZlkKFjC_84Jt1Cvu69RQH5JXQntYHGqIpkpEPFUMqjm3pCZxPSuWBNfTSTu9g2JtjwFlhEoUIP0hd5nhB-VjkmPW1A4NKEceGFTkSryUWQODBxIcrZON8bDcuY1FJ6o1Es8ZM-9JoRhimu4cTQGtEEJeECg0XNTIL-mT4zwrRffQE4quNwoZoQrYiJtjO41erHjVgKfV-9bL3uF1zVHFS-ftm7kcS80-rv20mUFqtLf1qAsENgl8rCmU6SU2OWmS8xY87tskk9jUxNoJwwzl-P_WRHuO0U_l6RP9T7qb16GX47Z3ozQUTVg8vbAnvT4pDy2gxxDUOzH2oQnYfXcnBPBxwii_wcnF6GDfFkp04AIU76nLknkc6t1-jeDtiCZzRxwKqOZrQoMH7o9REO3S-aZkvLkPHYogBvg1-hPmT4womp0WniSMRI01A==,MAD
Budapest,Madrid,173,2024-11-09T15:35:00.000Z,2024-11-12T14:55:00.000Z,3,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e444e47178b5b8f_0%7C0b770a224e444e47178b5b8f_1&from=BUD&lang=en&passengers=1&to=MAD&booking_token=HrLTn-DZ9xKyaYKa77tra_qw56CmOuBqxHwoVPcM5X7w35zMdroohS3vX_VZpo-DshIIvNxYdbro8fQsF-X3Ac7y8P0wLzNfBmHbNcEx1d6ElIa0JF8JbT27ph9hTc7RzmOD2KhsIgeDABooUXepyjMxQ2xYSoYNJscQVhrm7ChN9dUcIGx5vDattwVGCpzQrjPyBH0vXhED7itY8MuzAEzoX1LN_Cf3XmTJ2JNouk66RofrevPHlZPFLDEBEbZhzC-6eO3MvM8d8I_aJ8xS5OI53ok32YcfkuuR8PnK6OrUBHhewGO69lmUQaEgWG_XHQDtVmKu1tpJl8s2tgPrhG3bPzLIbYe5lX8om55MWyvmYFTJuoQI4tmm3jfJXFADL2SjsgRaXPDfivwAEJvjMikZhcPb83_-Fc6zEDouydCc6NwDsiu0XRg152YbT3tpwPqyTLY3tAOqiY-BDDq9Rj-zgmB6pJkJdxGZbFA88k9g47SutY5z5iFqn8x-1p7WmpVMo76IIdDqAZO9too_Ad9hkcT5MmK7yOr9qLsn9jG2S9wzQ7K3XRQsoBS5RGW9GJT_m1zpxRIr_wFVVKO_2VMO63ZKvi-KdHimwwXsGY4A-mPm8CrDODC3sBlP9sp_cVpZw97ie8MdOZ1JNREhFTi1a8y4BPz4Jk8K4o2Qff4A=,MAD
Budapest,Madrid,173,2024-11-09T15:35:00.000Z,2024-11-11T14:55:00.000Z,2,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b770a224e444e465504d3f8_0%7C0b770a224e444e465504d3f8_1&from=BUD&lang=en&passengers=1&to=MAD&booking_token=H3XYF8tFz8fmTiYRRxasMY8L-2pMw-6BRPm77GImNwEy7kX0D18Wi7mHQENkitlIdeEw6DHuEMBszAF8H2noc2UvB3pHlrAid6kmjZ7C8XSoW6c82iWfWNdRct42GEfkl0EtKGTEAcUAWoSlmixzhnM9FWZKsU3WXIjBe61OrgycuaYYeBZZ_6yBELPHbMfYe8xnAQitRn26T4H57ZRot_oxSna10m9oCqomAhYIvKssCTZiUVVR__3u0uh1Lh9q1Sbud_s1HqNFqj_j-f1r82JrxC_RIuliq6vlBsg9g9kIwOpDauX28VYslCzOXa_tfRboCCoC4enezyGw0fYgG2_vNbfbOcU9d0b65PbReaJfdw2-wmr9M0D-pJ0sgn6DyZu5BU76tcI1zQXEipPiT_BmtCCFXPLoEhcHlRgHO62c0L4OXmYBtBguMxxnoyMdl6ytF2R4WtsxoVFHK4dPYP6bKLibmR3sDSgWRpqmUpIL-M2fbPfl6QYDEsGn8miquNf5-GPTmoxL_ViKAiw_iPJe9rE_wiqlORGDNKDrD5obncE7GvA2EV_IsAGDsd4qQsrE_lCo0Tw6yRw8oI2jskeS75t2CineyaOkKDp2kPGn2ruGwj9KrcJE0oHmI8HLqGWXckTmIv0yiEFjAKFqG6kDMMPJt-dQHbwUFY5N661xXNE-KBjDRGBOwmsMtYsqW,MAD
